step_index,original_time_index,v,CA_feed_measured,CB_feed_measured,CC_feed_measured,T_feed_measured,F_A_feed,F_B_feed,F_C_feed,F_feed,z_A,z_B,z_C,P_cooler,T_cooler_out,beta_cooler,UA_required,Q_cooler,x_A_cooler,x_B_cooler,x_C_cooler,y_A_cooler,y_B_cooler,y_C_cooler,P_flash,T_flash_true,beta_flash,phase_state,K_A_flash,K_B_flash,K_C_flash,F_vap_true,F_vap_measured,F_liq_true,F_liq_measured,y_A_true,y_B_true,y_C_true,y_A_measured,y_B_measured,y_C_measured,x_A_true,x_B_true,x_C_true,x_A_measured,x_B_measured,x_C_measured,T_vap_true,T_vap_measured,T_liq_true,T_liq_measured
183,183.0,0.000872,87.05030100549553,21.03832069170924,24.090931514914708,1275.5140668935062,0.0759078624767921,0.018345415643170458,0.021007292281005625,0.11526057040096818,0.6585761480506649,0.1591647133043891,0.18225913864494606,2.0,409.75333084786723,0.35000000000582077,15.078863552704439,8027.164897293073,0.7699006666814887,0.03655415051790501,0.19354518280060626,0.4518306134546973,0.38687004418902066,0.16129934235628193,2.0,409.75333084786723,0.008029178337892517,two-phase,0.075,6.0,0.175,0.0009254476750765892,0.0009285191120206544,0.1143351227258916,0.11415630616624495,0.04976279891701219,0.9181291658756724,0.03210803520731543,0.05111045021516552,0.9177619836533307,0.031127566131503772,0.6635039854904593,0.15302152762986998,0.18347448687967075,0.6651605669704844,0.15174215606829272,0.18309727696122277,409.75333084786723,409.98891296602704,409.75333084786723,409.6911913985125
184,184.0,0.000872,84.90011770659144,23.54202442965441,27.56396997620731,1279.3341676516982,0.07403290264014774,0.020528645302658646,0.024035781819252776,0.11859732976205917,0.6242375168874319,0.1730953415548655,0.20266714155770255,2.0,406.6049367683296,0.35000000000582077,15.442576683292053,8183.322883612627,0.7411093642422579,0.04037236571960745,0.2185182700381346,0.4071898003756251,0.4195808681011774,0.1732293315231975,2.0,406.6049367683296,0.026831541123101488,two-phase,0.075,6.0,0.175,0.0031821491306007186,0.003186242231384389,0.11541518063145845,0.1152644227350441,0.0480093666696585,0.9157210185854224,0.03626961474491903,0.0471733127639196,0.9169569368419339,0.035869750394146596,0.6401248888695337,0.15262016975011142,0.20725494138035494,0.6410323526839576,0.1526092273436517,0.20635841997239068,406.6049367683296,406.6020425950981,406.6049367683296,406.5400244561658
185,185.0,0.000872,80.90698884937855,26.22731199563881,29.53458128924132,1281.8199910878502,0.0705508942766581,0.022870216060197044,0.025754154884218432,0.11917526522107358,0.591992760794651,0.19190405003733055,0.21610318916801843,2.0,402.4533703913123,0.35000000000582077,15.499688167608475,8149.428267622059,0.7166850027525516,0.04569418270778856,0.23762081453965989,0.36042145430573147,0.46343666078712353,0.1761418849071449,2.0,402.4533703913123,0.05199576189625077,two-phase,0.075,6.0,0.175,0.006196608714357477,0.006225158151246865,0.1129786565067161,0.11281627120898287,0.04664279252743871,0.9138441785849258,0.03951302888763553,0.0455981486311189,0.9152829644311762,0.03911888693770493,0.6219039003881687,0.1523073631029537,0.22578873650887768,0.6216394670701559,0.15166754612983968,0.22669298680000435,402.4533703913123,402.49180378724367,402.4533703913123,402.3824744892077
186,186.0,0.000872,76.67889694819931,29.40578183065884,31.81011842070824,1285.215030636742,0.0668639981388298,0.025641841756334507,0.027738423262857585,0.12024426315802189,0.5560680932524729,0.21324794283646334,0.23068396391106383,2.0,397.44360560157253,0.35000000000582077,15.644808423268064,8144.557763350835,0.6883742555525874,0.05208329331819897,0.2595424511292136,0.31035664898522397,0.5125537205078896,0.1770896305068865,2.0,397.44360560157253,0.08068710486986674,two-phase,0.075,6.0,0.175,0.009702161471431166,0.009707494781722326,0.11054210168659072,0.11080435233942021,0.04506884610599526,0.9116825354087911,0.043248618485213705,0.044388528430242394,0.9111928779070732,0.044418593662684414,0.6009179480274256,0.15194708922152061,0.24713496275105384,0.6015638824681472,0.15176011063780398,0.24667600689404884,397.44360560157253,397.48355807717707,397.44360560157253,397.31529082131215
187,187.0,0.000872,72.6158610944149,30.16184052452845,33.21008611933795,1286.8483368113689,0.06332103087432979,0.02630112493738881,0.028959195096062696,0.1185813509077813,0.5339881051243334,0.22179815574746445,0.24421373912820213,2.0,395.1323828144924,0.35000000000582077,15.38946419201224,7975.201979421197,0.6675661471914485,0.0548200584345128,0.2776137943740387,0.2859145984328586,0.5319003364657722,0.18218506510136914,2.0,395.1323828144924,0.09250193132902496,two-phase,0.075,6.0,0.175,0.010969003978574596,0.010928710361532845,0.1076123469292067,0.1080960776995039,0.043796526415181815,0.9099351435850734,0.046268329999744784,0.04387110229304756,0.9098216441431347,0.046307253563817784,0.5839536855700149,0.15165585727307576,0.2643904571569092,0.5851606402902595,0.15111483748432172,0.2637245222254188,395.1323828144924,395.0956232678764,395.1323828144924,394.98234077427037
188,188.0,0.000872,70.41328458819466,32.29032856332571,36.600860649774965,1288.48470787677,0.06140038416090574,0.02815716650722002,0.03191595048660377,0.12147350115472953,0.50546319631222,0.23179678069338114,0.2627400229943988,2.0,392.26321775049075,0.35000000000582077,15.703038336183877,8089.34154277474,0.6393981000665393,0.05815305767872017,0.3024488422547404,0.256726946486946,0.5542779805723372,0.1889950729407167,2.0,392.26321775049075,0.10649479608400725,two-phase,0.075,6.0,0.175,0.01293629573508334,0.01288319899904099,0.10853720541964619,0.1083878016250668,0.04205220515942943,0.9075395092388757,0.05040828560169496,0.041763368937196906,0.9075703618214479,0.050666269241355096,0.5606960688142942,0.1512565848790543,0.28804734630665146,0.5612929529442794,0.15103538334674318,0.2876716637089774,392.26321775049075,392.19046038230863,392.26321775049075,392.2437173127253
189,189.0,0.000872,68.20912518211556,35.06959900963307,38.20028055560889,1289.6716864169805,0.05947835715880477,0.03058069033640004,0.033310644644490954,0.12336969213969576,0.4821148219406706,0.24787846841485564,0.2700067096444738,2.0,388.05821210077363,0.35000000000582077,16.002361655430928,8159.150310539724,0.6199871181365932,0.06358349507245839,0.31642938679094823,0.2260662718666553,0.5901405617595054,0.18379316637383938,2.0,388.05821210077363,0.1282685443002265,two-phase,0.075,6.0,0.175,0.01582445082152587,0.0159028259051463,0.10754524131816989,0.10740819413898652,0.041026318879036024,0.9061305667127131,0.05284311440825098,0.04139258609708258,0.9066961376192606,0.05191127628365676,0.5470175850898986,0.1510217611287479,0.30196065378135356,0.5475603760094971,0.15185706652391714,0.3005825574665857,388.05821210077363,388.2703795992802,388.05821210077363,387.9989195137416
190,190.0,0.000872,65.47099097601466,35.31708065035406,39.292100575160624,1290.9875274753576,0.05709070413108479,0.03079649432710874,0.03426271170154006,0.12214991015973359,0.46738228506617924,0.25212048282996385,0.2804972321038569,2.0,386.662835064652,0.35000000000582077,15.81073396212641,8038.28346580602,0.6042063894234525,0.06515527148538922,0.3306383390911583,0.21328037697849606,0.5993415896067388,0.18737803341476522,2.0,386.662835064652,0.13439132602070458,two-phase,0.075,6.0,0.175,0.01641588839967653,0.01650077491200871,0.10573402176005706,0.10583364770412602,0.04002986273637654,0.9047620432557918,0.05520809400783173,0.040909539519793724,0.9054264013716158,0.053664059108590526,0.5337315031892896,0.150793673886589,0.31547482292412143,0.5336783404332854,0.15055165192287914,0.3157700076438354,386.662835064652,386.7631556516138,386.662835064652,386.7735509931963
191,191.0,0.000872,64.3290658346105,36.81113510387748,40.10902074664467,1291.7167221638715,0.056094945407780365,0.032099309810581164,0.034975066091074154,0.12316932130943567,0.4554295242632232,0.2606112420635878,0.2839592336731891,2.0,384.3151164963331,0.35000000000582077,15.985150555231959,8077.844577764137,0.5938398337022034,0.06820570914853176,0.33795445714926475,0.1983818067380123,0.6179358031855382,0.18368239007644957,2.0,384.3151164963331,0.14593742610304616,two-phase,0.075,6.0,0.175,0.017975013726758117,0.017965333145789204,0.10519430758267755,0.10511674945020454,0.039487749273838815,0.904017509736373,0.056494740989788225,0.04021095305202798,0.9042171209167221,0.05557192603124984,0.5265033236630491,0.15066958495945756,0.3228270913774935,0.5279310704303168,0.14962429952225179,0.3224446300474313,384.3151164963331,384.39731021644394,384.3151164963331,384.3444241616598
192,192.0,0.000872,63.47179735183392,38.90969582494844,42.03518715630241,1291.8513898222805,0.055347407290799185,0.03392925475935504,0.036654683200295704,0.1259313452504499,0.43950461404764074,0.2694266045667754,0.29106878138558395,2.0,381.69512283867914,0.35000000000582077,16.366734604941716,8211.729571010872,0.5784011948405356,0.07152421150504111,0.35007459365442317,0.18155382115066787,0.6369596202469862,0.18148655860234597,2.0,381.69512283867914,0.15811663793283515,two-phase,0.075,6.0,0.175,0.01991184092136025,0.01988895102641562,0.10601950432908966,0.10632231309829143,0.03860983975015757,0.9028117970941317,0.05857836315571081,0.03871678889362918,0.9037915765098873,0.05749163459648354,0.5147978633707622,0.15046863285934786,0.33473350376989,0.515423107232054,0.15167274487488105,0.33290414789306505,381.69512283867914,381.75275175785094,381.69512283867914,381.7216546066869
193,193.0,0.000872,63.25625684908811,38.883675443252926,43.3332073355412,1293.2446648452894,0.05515945597240483,0.033906564986516556,0.03778655679659193,0.1268525777555133,0.43483117921904013,0.2672910995302411,0.2978777212507188,2.0,382.0831119573586,0.35000000000582077,16.43007644496084,8259.489437355922,0.5714805129142567,0.07080712775009948,0.3577123593356437,0.18105384521776713,0.6321899042588522,0.18675625052338055,2.0,382.0831119573586,0.15555736297392286,two-phase,0.075,6.0,0.175,0.019732852482092157,0.01981936787598099,0.10711972527342116,0.10639609597917704,0.03809365595612764,0.9021028751451757,0.059803468898696706,0.03916233151951277,0.9021120429999085,0.05872562548057866,0.5079154127830167,0.15035047920111896,0.34173410801586446,0.5075595283007381,0.1513309130487433,0.34110955865051856,382.0831119573586,381.98278021832243,382.0831119573586,382.00879991660315
194,194.0,0.000872,59.37224276889871,39.76162314411018,43.9892236222395,1293.959481602296,0.05177259569447968,0.03467213538166408,0.038358602998592846,0.1248033340747366,0.41483343436543485,0.2778141757086489,0.30735238992591635,2.0,378.8310084991599,0.35000000000582077,16.196159057470382,8069.878858509928,0.55125379576862,0.07492120767653154,0.3738249965548484,0.16148133462046016,0.6546154020483613,0.18390326333117857,2.0,378.8310084991599,0.170213272649562,two-phase,0.075,6.0,0.175,0.02124318393043751,0.02117263240530837,0.10356015014429909,0.1033033090479478,0.0369264815561475,0.9004998888246764,0.06257362961917609,0.03718434234426052,0.9006653809460022,0.06215027670973728,0.49235308739399297,0.15008331479761775,0.3575635978083895,0.49303751086429143,0.14942092299059564,0.3575415661451129,378.8310084991599,378.9587615183339,378.8310084991599,378.8189056575819
195,195.0,0.000872,59.844877959232726,39.456711560072016,44.83144588164192,1294.0535961106373,0.05218473358045094,0.0344062524803828,0.039093020808791755,0.1256840068696255,0.4152058394715502,0.2737520336702273,0.31104212685822247,2.0,379.8787441981194,0.35000000000582077,16.247920226474836,8122.159453443622,0.5498219686323063,0.07340016567808447,0.37677786568960936,0.16520445674851408,0.6458340742209886,0.18896146903049735,2.0,379.8787441981194,0.1649009081593249,two-phase,0.075,6.0,0.175,0.020725406873904072,0.020669776129377267,0.10495859999572142,0.10471223602664229,0.03674532513633102,0.9002510903035601,0.06300358456010892,0.037534488425262934,0.9002847302930389,0.06218078128169809,0.48993766845062614,0.1500418483735794,0.36002048317579444,0.4897971624601701,0.14814527282273776,0.36205756471709216,379.8787441981194,379.7944309323182,379.8787441981194,379.91484430848254
196,196.0,0.000872,60.44189605200833,41.48171594252942,45.18975879897131,1295.070632449274,0.05270533335735127,0.036172056301885656,0.03940546967270299,0.1282828593319399,0.4108524991711709,0.28197107930287246,0.3071764215259568,2.0,377.6318963577239,0.35000000000582077,16.69755744869192,8293.73181230591,0.5481154430657494,0.07654937280413937,0.3753351841301111,0.15593560337112813,0.663468534222843,0.18059586240602887,2.0,377.6318963577239,0.1758258816844318,two-phase,0.075,6.0,0.175,0.022555446847038273,0.022598978417006924,0.10572741248490163,0.10499143677320151,0.03679886602364287,0.9003246228510328,0.06287651112532441,0.03686588170315649,0.8991705065391347,0.06396361175770898,0.49065154694364477,0.15005410379680448,0.3592943492595508,0.49105474661043835,0.15002268483493572,0.3589225685546259,377.6318963577239,377.66022503753896,377.6318963577239,377.70351593169516
197,197.0,0.000872,57.36220973441274,41.89995096969549,45.425966093306506,1295.3599034423994,0.05001984688840791,0.03653675724557447,0.03961144243336327,0.12616804656734565,0.39645415974407155,0.28958803944128575,0.3139578008146427,2.0,375.1640834643381,0.35000000000582077,16.45520515486596,8114.677439556128,0.5330812168805692,0.07970829765116882,0.387210485468262,0.14271819649434267,0.6793647027600024,0.17791710074565498,2.0,375.1640834643381,0.18648894611396827,two-phase,0.075,6.0,0.175,0.02352894603760236,0.023501092109676585,0.10263910052974329,0.1023423795802456,0.03593249997858195,0.8991347639231878,0.06493273609823019,0.03528549833062972,0.9005330580658644,0.06418144360350594,0.4790999997253375,0.1498557939906109,0.3710442062840516,0.4787976731846288,0.15002903114030625,0.37117329567506496,375.1640834643381,375.00014447379164,375.1640834643381,375.15469428168626
198,198.0,0.000872,57.341258448673656,42.55700300089988,44.579535173428326,1295.8429331050709,0.05000157736724343,0.0371097066167847,0.0388733546712295,0.1259846386552576,0.39688630217900583,0.29455739217803467,0.3085563056429597,2.0,373.8263236748462,0.35000000000582077,16.528103458990223,8116.718415225168,0.5358717417064077,0.08168891246859657,0.38243934582499584,0.13877048591782315,0.6898845687751619,0.17134494530701483,2.0,373.8263236748462,0.19294077713857405,two-phase,0.075,6.0,0.175,0.02430757408966784,0.024307200589203513,0.10167706456558977,0.10139791340315439,0.03623298065126529,0.8995474412279938,0.06421957812074099,0.037982430653339165,0.8966017124410715,0.06541585690558953,0.4831064086572844,0.14992457352985178,0.3669690178128639,0.4829283557160014,0.15020417301288766,0.3668674712711109,373.8263236748462,373.6222377897815,373.8263236748462,373.9342360527786
199,199.0,0.000872,55.59696031996406,43.97306523145783,46.71087246120887,1296.0377316130596,0.048480549399008664,0.03834451288183123,0.04073188078617414,0.12755694306701404,0.38006985925915965,0.3006070227136624,0.3193231180271779,2.0,371.6097636757753,0.35000000000582077,16.73102293123208,8162.031310629961,0.5165887103835252,0.08442102430047456,0.39899026531600024,0.1265348500317535,0.7020953054753766,0.17136984449286996,2.0,371.6097636757753,0.20173969832831062,two-phase,0.075,6.0,0.175,0.025733299214020906,0.025720681438984493,0.10182364385299314,0.10176221222683643,0.035044950324152224,0.8979158115931762,0.06703923808267145,0.0343216029520961,0.8981793318879217,0.06749906515998216,0.46726600429400905,0.14965263525655512,0.3830813604494359,0.4671548111352717,0.15111725060788733,0.3817279382568409,371.6097636757753,371.6415927960406,371.6097636757753,371.61056260666606
200,200.0,0.000872,57.01367726090801,43.31277194918837,46.29277266963613,1296.5134103944104,0.04971592657151179,0.03776873713969226,0.04036729776792271,0.12785196147912675,0.3888554074286022,0.2954099155206033,0.31573467705079455,2.0,373.33786692927583,0.35000000000582077,16.735958230685522,8210.48966545491,0.5258092780697047,0.08215175016717674,0.3920389717631185,0.13451250481344426,0.6914607940278304,0.1740267011587253,2.0,373.33786692927583,0.19448243876104243,two-phase,0.075,6.0,0.175,0.024864961268843425,0.024890142603087122,0.10298700021028333,0.1033308632658387,0.035561544211787366,0.8986252967826298,0.06581315900558264,0.03457170101156529,0.8987835037489978,0.06664479523943692,0.4741539228529676,0.14977088280630818,0.37607519434072434,0.47299110340201084,0.15055093795319666,0.3764579586447925,373.33786692927583,373.25695700255636,373.33786692927583,373.4171516411276
201,201.0,0.000872,56.90904072625763,43.2170165603054,47.27631121975949,1296.8343906436455,0.04962468351329666,0.03768523844058631,0.04122494338363028,0.12853486533751324,0.3860795542360409,0.293190787897358,0.32072965786660124,2.0,373.85991886609486,0.35000000000582077,16.765522673999328,8241.158586791997,0.5212270784519218,0.0812944995655709,0.3974784219825071,0.13509129498196923,0.6867124662215586,0.17819623879647226,2.0,373.85991886609486,0.1917363315296825,two-phase,0.075,6.0,0.175,0.024644803553476535,0.02474886489540801,0.1038900617840367,0.10381368368545758,0.035198664697543215,0.8981269214785764,0.06667441382388022,0.03621413215400355,0.897135218438498,0.06665064940749847,0.4693155293150413,0.14968782025104302,0.3809966504339156,0.4680697589566469,0.14943165081050136,0.3824985902328517,373.85991886609486,373.66100210896514,373.85991886609486,373.81093364523593
